sujeto,grupo,region,banda,potencia
31,CTR,frontal,delta,1.790001873926038e-11
31,CTR,frontal,theta,2.811604186021891e-11
31,CTR,frontal,alfa,5.001323507863585e-11
31,CTR,frontal,beta,2.251362785349785e-11
31,CTR,frontal,delta,1.8016048241492374e-11
31,CTR,frontal,theta,2.6322582751789365e-11
31,CTR,frontal,alfa,4.9566246616661215e-11
31,CTR,frontal,beta,2.3097667934166144e-11
31,CTR,frontal,delta,2.0279574690277213e-11
31,CTR,frontal,theta,2.7508388886175025e-11
31,CTR,frontal,alfa,5.0190220671705316e-11
31,CTR,frontal,beta,2.325672783173165e-11
31,CTR,frontal,delta,2.0813513387793124e-11
31,CTR,frontal,theta,2.095586784062239e-11
31,CTR,frontal,alfa,4.871559134604596e-11
31,CTR,frontal,beta,2.802387248506313e-11
31,CTR,frontal,delta,3.491143811839772e-11
31,CTR,frontal,theta,3.007402476979348e-11
31,CTR,frontal,alfa,5.355227244671459e-11
31,CTR,frontal,beta,2.841205264764072e-11
31,CTR,central,delta,8.245937576679988e-12
31,CTR,central,theta,1.3505482073523094e-11
31,CTR,central,alfa,2.825588019615079e-11
31,CTR,central,beta,1.085977549533289e-11
31,CTR,central,delta,7.346869871469408e-12
31,CTR,central,theta,1.1524246691831747e-11
31,CTR,central,alfa,2.565504787967057e-11
31,CTR,central,beta,1.0316142482746837e-11
31,CTR,central,delta,8.82510628990009e-12
31,CTR,central,theta,1.3931257680072857e-11
31,CTR,central,alfa,2.945871264205988e-11
31,CTR,central,beta,1.156742760273346e-11
31,CTR,central,delta,9.310991689027089e-12
31,CTR,central,theta,9.769439654378946e-12
31,CTR,central,alfa,2.3984606842977304e-11
31,CTR,central,beta,8.88232204081703e-12
31,CTR,central,delta,9.401216991558868e-12
31,CTR,central,theta,1.360356109395821e-11
31,CTR,central,alfa,3.126668746329165e-11
31,CTR,central,beta,1.2548860218969172e-11
31,CTR,parietal,delta,1.1831354185318563e-12
31,CTR,parietal,theta,1.7276989459468277e-12
31,CTR,parietal,alfa,4.0772021577294496e-12
31,CTR,parietal,beta,1.4680349637796666e-12
31,CTR,parietal,delta,9.308839024313405e-13
31,CTR,parietal,theta,1.0899661738124308e-12
31,CTR,parietal,alfa,2.4961235713323976e-12
31,CTR,parietal,beta,1.1489155136624484e-12
31,CTR,parietal,delta,1.8095587685233458e-12
31,CTR,parietal,theta,2.814147090943625e-12
31,CTR,parietal,alfa,7.539036442954413e-12
31,CTR,parietal,beta,2.400191304261418e-12
31,CTR,parietal,delta,4.072418724911425e-12
31,CTR,parietal,theta,3.0765281276034885e-12
31,CTR,parietal,alfa,5.134039022806636e-12
31,CTR,parietal,beta,3.2185619907321795e-12
31,CTR,parietal,delta,3.286264735310865e-12
31,CTR,parietal,theta,4.485428363624457e-12
31,CTR,parietal,alfa,1.2326543092860162e-11
31,CTR,parietal,beta,4.096672972927909e-12
31,CTR,occipital,delta,3.957372137563732e-12
31,CTR,occipital,theta,3.8685954953802315e-12
31,CTR,occipital,alfa,8.332881326763074e-12
31,CTR,occipital,beta,3.272060752241462e-12
31,CTR,occipital,delta,3.638315119111415e-12
31,CTR,occipital,theta,5.159932022015797e-12
31,CTR,occipital,alfa,1.332899670376063e-11
31,CTR,occipital,beta,3.695392334158438e-12
31,CTR,occipital,delta,3.798083644407603e-12
31,CTR,occipital,theta,4.454142538383349e-12
31,CTR,occipital,alfa,1.2804417624568432e-11
31,CTR,occipital,beta,4.02018189070126e-12
52,CTR,frontal,delta,2.0355883731836812e-11
52,CTR,frontal,theta,3.65331026782961e-11
52,CTR,frontal,alfa,9.81573296019075e-11
52,CTR,frontal,beta,1.3711887040512622e-11
52,CTR,frontal,delta,1.984109583568769e-11
52,CTR,frontal,theta,3.4878404346889205e-11
52,CTR,frontal,alfa,9.420876890372257e-11
52,CTR,frontal,beta,1.3599991522270381e-11
52,CTR,frontal,delta,2.2059261280561652e-11
52,CTR,frontal,theta,3.7116031663740464e-11
52,CTR,frontal,alfa,9.985436177450483e-11
52,CTR,frontal,beta,1.4220959718906065e-11
52,CTR,frontal,delta,2.660088205376278e-11
52,CTR,frontal,theta,3.108106464996681e-11
52,CTR,frontal,alfa,8.687725510417007e-11
52,CTR,frontal,beta,1.333085692853664e-11
52,CTR,frontal,delta,2.132413453979386e-11
52,CTR,frontal,theta,3.5573157765089986e-11
52,CTR,frontal,alfa,9.953064006975958e-11
52,CTR,frontal,beta,1.4538862373194876e-11
52,CTR,central,delta,2.209817990014594e-11
52,CTR,central,theta,2.420908431096866e-11
52,CTR,central,alfa,6.174692213113818e-11
52,CTR,central,beta,9.17298399086371e-12
52,CTR,central,delta,4.077443269756734e-11
52,CTR,central,theta,2.3718421628402258e-11
52,CTR,central,alfa,5.5009482522626363e-11
52,CTR,central,beta,8.840943630138632e-12
52,CTR,central,delta,1.8653224068256535e-11
52,CTR,central,theta,2.3048641944030706e-11
52,CTR,central,alfa,6.309444167672382e-11
52,CTR,central,beta,8.92765431831226e-12
52,CTR,central,delta,1.3820577183655298e-11
52,CTR,central,theta,1.7218865713875048e-11
52,CTR,central,alfa,4.7073963195859236e-11
52,CTR,central,beta,7.520056550755963e-12
52,CTR,central,delta,1.6520274949796498e-11
52,CTR,central,theta,2.2567707786326282e-11
52,CTR,central,alfa,6.48237817764251e-11
52,CTR,central,beta,1.1796450130261445e-11
52,CTR,parietal,delta,1.7936569317870622e-11
52,CTR,parietal,theta,5.308517229775293e-12
52,CTR,parietal,alfa,8.423694900379901e-12
52,CTR,parietal,beta,2.2822042956579547e-12
52,CTR,parietal,delta,7.993300075970177e-12
52,CTR,parietal,theta,2.9888698654877104e-12
52,CTR,parietal,alfa,6.042822404922547e-12
52,CTR,parietal,beta,1.2302140526050506e-12
52,CTR,parietal,delta,1.0322645937270699e-11
52,CTR,parietal,theta,5.350940724520197e-12
52,CTR,parietal,alfa,1.1350272878210516e-11
52,CTR,parietal,beta,3.239729792575313e-12
52,CTR,parietal,delta,1.8593854465968875e-11
52,CTR,parietal,theta,4.767734861454302e-12
52,CTR,parietal,alfa,5.895761090869653e-12
52,CTR,parietal,beta,2.2863231601083693e-12
52,CTR,parietal,delta,1.9431532330970796e-11
52,CTR,parietal,theta,9.869950684240588e-12
52,CTR,parietal,alfa,1.8515188592114406e-11
52,CTR,parietal,beta,6.830845007497327e-12
52,CTR,occipital,delta,1.1405983804617121e-11
52,CTR,occipital,theta,1.2759774267805144e-11
52,CTR,occipital,alfa,3.542979832447012e-11
52,CTR,occipital,beta,4.2369196394629374e-12
52,CTR,occipital,delta,1.0885219287157026e-11
52,CTR,occipital,theta,1.3212550261932206e-11
52,CTR,occipital,alfa,3.811976640983039e-11
52,CTR,occipital,beta,3.907308729964773e-12
52,CTR,occipital,delta,1.3659157767966705e-11
52,CTR,occipital,theta,1.8981348101467497e-11
52,CTR,occipital,alfa,5.52397849467495e-11
52,CTR,occipital,beta,7.658021230350967e-12
66,EXP,frontal,delta,2.6903457554257236e-11
66,EXP,frontal,theta,1.5486331640635243e-11
66,EXP,frontal,alfa,3.253228375011271e-11
66,EXP,frontal,beta,8.308248281192829e-12
66,EXP,frontal,delta,1.7517631552019832e-11
66,EXP,frontal,theta,1.1660700298802936e-11
66,EXP,frontal,alfa,3.0588750575359334e-11
66,EXP,frontal,beta,6.166404228658565e-12
66,EXP,frontal,delta,1.9919933222006453e-11
66,EXP,frontal,theta,1.2600601078258477e-11
66,EXP,frontal,alfa,3.0807434313781433e-11
66,EXP,frontal,beta,6.6739998956834525e-12
66,EXP,frontal,delta,2.1833678552705685e-11
66,EXP,frontal,theta,1.0969858942639932e-11
66,EXP,frontal,alfa,3.004286177120627e-11
66,EXP,frontal,beta,6.346707783372221e-12
66,EXP,frontal,delta,2.4770721635386808e-11
66,EXP,frontal,theta,1.2638792949525288e-11
66,EXP,frontal,alfa,3.0498199096679544e-11
66,EXP,frontal,beta,7.276635206120032e-12
66,EXP,central,delta,1.5374370235730975e-11
66,EXP,central,theta,8.897772907257763e-12
66,EXP,central,alfa,2.612784918120553e-11
66,EXP,central,beta,5.493262851575441e-12
66,EXP,central,delta,1.138633887082184e-11
66,EXP,central,theta,7.436219522812927e-12
66,EXP,central,alfa,2.6018809449638206e-11
66,EXP,central,beta,4.6722653314381866e-12
66,EXP,central,delta,1.3273409781306397e-11
66,EXP,central,theta,8.447232696548246e-12
66,EXP,central,alfa,2.4986879021786128e-11
66,EXP,central,beta,5.524997607119737e-12
66,EXP,central,delta,9.408102720503581e-12
66,EXP,central,theta,6.3156959460959086e-12
66,EXP,central,alfa,2.4450547969312808e-11
66,EXP,central,beta,5.0080583700595736e-12
66,EXP,central,delta,5.523668514036656e-11
66,EXP,central,theta,1.8450942403554433e-11
66,EXP,central,alfa,3.0032336564491505e-11
66,EXP,central,beta,1.3171896211995785e-11
66,EXP,parietal,delta,6.472065655518989e-12
66,EXP,parietal,theta,2.776084599220523e-12
66,EXP,parietal,alfa,8.116036373713339e-12
66,EXP,parietal,beta,2.1780353503562487e-12
66,EXP,parietal,delta,5.2455537501863e-12
66,EXP,parietal,theta,2.2502116710426622e-12
66,EXP,parietal,alfa,7.789652810212118e-12
66,EXP,parietal,beta,1.8290460671234835e-12
66,EXP,parietal,delta,7.24380466980509e-12
66,EXP,parietal,theta,3.195228921484975e-12
66,EXP,parietal,alfa,9.566713512272249e-12
66,EXP,parietal,beta,2.6418395917320464e-12
66,EXP,parietal,delta,5.1816672559647506e-11
66,EXP,parietal,theta,1.2373581322704461e-11
66,EXP,parietal,alfa,1.3069254084536814e-11
66,EXP,parietal,beta,8.730365848713467e-12
66,EXP,parietal,delta,6.844246975643349e-12
66,EXP,parietal,theta,3.956224928019165e-12
66,EXP,parietal,alfa,1.1549622106195495e-11
66,EXP,parietal,beta,3.3684284800496185e-12
66,EXP,occipital,delta,4.3040628808793455e-08
66,EXP,occipital,theta,6.265564076534733e-09
66,EXP,occipital,alfa,2.217476234831014e-09
66,EXP,occipital,beta,1.8518882228332022e-09
66,EXP,occipital,delta,6.9486487731073465e-12
66,EXP,occipital,theta,3.703181165754086e-12
66,EXP,occipital,alfa,1.5247261613493062e-11
66,EXP,occipital,beta,2.6685306516621707e-12
66,EXP,occipital,delta,1.3451455438075758e-11
66,EXP,occipital,theta,4.702978097729471e-12
66,EXP,occipital,alfa,1.6115521669083234e-11
66,EXP,occipital,beta,4.000110703502618e-12
35,CTR,frontal,delta,7.29738778831711e-11
35,CTR,frontal,theta,1.0326428029465894e-10
35,CTR,frontal,alfa,1.750910269837768e-10
35,CTR,frontal,beta,1.9184602337994738e-11
35,CTR,frontal,delta,2.1214530379522846e-10
35,CTR,frontal,theta,1.0830621643626652e-10
35,CTR,frontal,alfa,1.7177814718998312e-10
35,CTR,frontal,beta,2.094712754867622e-11
35,CTR,frontal,delta,7.272231154488507e-11
35,CTR,frontal,theta,1.0268074994833348e-10
35,CTR,frontal,alfa,1.6810207386303573e-10
35,CTR,frontal,beta,2.1127475108126386e-11
35,CTR,frontal,delta,7.555230616999305e-11
35,CTR,frontal,theta,9.32860998918895e-11
35,CTR,frontal,alfa,1.5435377461757293e-10
35,CTR,frontal,beta,2.7030596322511657e-11
35,CTR,frontal,delta,5.274370403696102e-09
35,CTR,frontal,theta,9.003850622265495e-10
35,CTR,frontal,alfa,4.594937803388957e-10
35,CTR,frontal,beta,2.8060244818331533e-10
35,CTR,central,delta,1.8153134527667272e-11
35,CTR,central,theta,4.115695137924683e-11
35,CTR,central,alfa,8.590289198084335e-11
35,CTR,central,beta,1.019356536520775e-11
35,CTR,central,delta,1.8410866755482174e-11
35,CTR,central,theta,4.071857165738173e-11
35,CTR,central,alfa,8.088834053265413e-11
35,CTR,central,beta,9.517182890491773e-12
35,CTR,central,delta,2.2430577309222994e-11
35,CTR,central,theta,4.6463830995120004e-11
35,CTR,central,alfa,7.894338098375406e-11
35,CTR,central,beta,1.1586418895030584e-11
35,CTR,central,delta,2.4590488373725558e-11
35,CTR,central,theta,4.2737476168596356e-11
35,CTR,central,alfa,6.902187179029368e-11
35,CTR,central,beta,1.0240144630662918e-11
35,CTR,central,delta,3.284764269858428e-11
35,CTR,central,theta,5.902217942564958e-11
35,CTR,central,alfa,7.677798891250338e-11
35,CTR,central,beta,1.4847738074375533e-11
35,CTR,parietal,delta,5.399515119941718e-12
35,CTR,parietal,theta,4.739416030847622e-12
35,CTR,parietal,alfa,1.1135409509105575e-11
35,CTR,parietal,beta,2.1705821775547327e-12
35,CTR,parietal,delta,4.874239615437252e-12
35,CTR,parietal,theta,4.151639588258797e-12
35,CTR,parietal,alfa,6.447507753518568e-12
35,CTR,parietal,beta,1.7162404218624074e-12
35,CTR,parietal,delta,8.410459636537458e-12
35,CTR,parietal,theta,1.2087393399761691e-11
35,CTR,parietal,alfa,2.2364599865939423e-11
35,CTR,parietal,beta,4.6987260666511646e-12
35,CTR,parietal,delta,6.631832241511562e-12
35,CTR,parietal,theta,7.018795994248139e-12
35,CTR,parietal,alfa,7.244704103364201e-12
35,CTR,parietal,beta,1.9955769405569777e-12
35,CTR,parietal,delta,1.4834964226843454e-11
35,CTR,parietal,theta,2.6342320399411527e-11
35,CTR,parietal,alfa,4.105447231798833e-11
35,CTR,parietal,beta,8.646132423650996e-12
35,CTR,occipital,delta,8.498048379973806e-12
35,CTR,occipital,theta,1.3836736096634629e-11
35,CTR,occipital,alfa,3.018463353081063e-11
35,CTR,occipital,beta,5.1938935033772344e-12
35,CTR,occipital,delta,8.143012164589987e-12
35,CTR,occipital,theta,1.2341356127038877e-11
35,CTR,occipital,alfa,3.3557181987166836e-11
35,CTR,occipital,beta,5.608946023910185e-12
35,CTR,occipital,delta,1.3677787251994564e-11
35,CTR,occipital,theta,2.284291306211682e-11
35,CTR,occipital,alfa,4.919304912230692e-11
35,CTR,occipital,beta,8.45017875976254e-12
29,CTR,frontal,delta,4.568536507507939e-11
29,CTR,frontal,theta,2.7827042850726387e-11
29,CTR,frontal,alfa,1.0280899085982638e-10
29,CTR,frontal,beta,5.695754990544198e-11
29,CTR,frontal,delta,4.7277167908239056e-11
29,CTR,frontal,theta,2.8320080895341487e-11
29,CTR,frontal,alfa,1.0050870310759379e-10
29,CTR,frontal,beta,5.813818583701386e-11
29,CTR,frontal,delta,4.5689762724980933e-11
29,CTR,frontal,theta,2.8328425848037063e-11
29,CTR,frontal,alfa,1.0225172546414193e-10
29,CTR,frontal,beta,5.6848429768777823e-11
29,CTR,frontal,delta,4.549395151247558e-11
29,CTR,frontal,theta,2.7709820648969248e-11
29,CTR,frontal,alfa,9.69669880980703e-11
29,CTR,frontal,beta,5.929773620082286e-11
29,CTR,frontal,delta,4.953674513842876e-11
29,CTR,frontal,theta,2.976513841735407e-11
29,CTR,frontal,alfa,1.0272364355868158e-10
29,CTR,frontal,beta,5.94729674218853e-11
29,CTR,central,delta,2.289993971926873e-11
29,CTR,central,theta,1.7250112161042884e-11
29,CTR,central,alfa,7.081765483763934e-11
29,CTR,central,beta,4.3085993734359455e-11
29,CTR,central,delta,2.0922100886287308e-11
29,CTR,central,theta,1.5259633337271168e-11
29,CTR,central,alfa,6.136127330277207e-11
29,CTR,central,beta,3.8207354502015624e-11
29,CTR,central,delta,2.0305592197995855e-11
29,CTR,central,theta,1.57812455248062e-11
29,CTR,central,alfa,6.390964616721693e-11
29,CTR,central,beta,3.9605145681851436e-11
29,CTR,central,delta,2.182415140928699e-11
29,CTR,central,theta,1.4543232209557546e-11
29,CTR,central,alfa,5.2843949232871066e-11
29,CTR,central,beta,3.736244089710749e-11
29,CTR,central,delta,2.2142231441957098e-11
29,CTR,central,theta,1.718287289687417e-11
29,CTR,central,alfa,6.317884623291588e-11
29,CTR,central,beta,4.472981554632183e-11
29,CTR,parietal,delta,6.249587751367991e-12
29,CTR,parietal,theta,3.763862935646316e-12
29,CTR,parietal,alfa,1.546669004019823e-11
29,CTR,parietal,beta,1.0278324599523849e-11
29,CTR,parietal,delta,4.789443780427964e-12
29,CTR,parietal,theta,2.351626511161085e-12
29,CTR,parietal,alfa,5.962232412312178e-12
29,CTR,parietal,beta,5.703456363194071e-12
29,CTR,parietal,delta,8.46092031564685e-12
29,CTR,parietal,theta,6.6861083423736855e-12
29,CTR,parietal,alfa,2.7601712504294848e-11
29,CTR,parietal,beta,1.7570029229927363e-11
29,CTR,parietal,delta,4.217119068776904e-12
29,CTR,parietal,theta,2.5636708159435943e-12
29,CTR,parietal,alfa,8.314591956581008e-12
29,CTR,parietal,beta,7.40911103300052e-12
29,CTR,parietal,delta,1.1966345877277627e-11
29,CTR,parietal,theta,1.0336522272284128e-11
29,CTR,parietal,alfa,3.998683824001307e-11
29,CTR,parietal,beta,2.4465838954733794e-11
29,CTR,occipital,delta,1.040061993356431e-11
29,CTR,occipital,theta,7.568805869411591e-12
29,CTR,occipital,alfa,2.1496159695570745e-11
29,CTR,occipital,beta,1.8093618348860254e-11
29,CTR,occipital,delta,1.112582693546631e-11
29,CTR,occipital,theta,6.657261554214348e-12
29,CTR,occipital,alfa,1.898424051195477e-11
29,CTR,occipital,beta,1.7437682725411108e-11
29,CTR,occipital,delta,1.5390848734832553e-11
29,CTR,occipital,theta,1.1834957301371777e-11
29,CTR,occipital,alfa,3.788072900598361e-11
29,CTR,occipital,beta,2.6736786601072817e-11
61,EXP,frontal,delta,4.4913843649480825e-11
61,EXP,frontal,theta,4.1346129902808094e-11
61,EXP,frontal,alfa,6.200676867753964e-10
61,EXP,frontal,beta,1.605464968005403e-10
61,EXP,frontal,delta,4.384795939437661e-11
61,EXP,frontal,theta,3.9477165107000304e-11
61,EXP,frontal,alfa,5.916691777984728e-10
61,EXP,frontal,beta,1.5646822858865904e-10
61,EXP,frontal,delta,4.5377792852423975e-11
61,EXP,frontal,theta,4.050475872840402e-11
61,EXP,frontal,alfa,6.194349151679973e-10
61,EXP,frontal,beta,1.623049136086415e-10
61,EXP,frontal,delta,4.345528851457394e-11
61,EXP,frontal,theta,3.6645886164387245e-11
61,EXP,frontal,alfa,5.543800133465694e-10
61,EXP,frontal,beta,1.5228819498356185e-10
61,EXP,frontal,delta,4.8737492605431466e-11
61,EXP,frontal,theta,3.951120016175354e-11
61,EXP,frontal,alfa,6.126272633383148e-10
61,EXP,frontal,beta,1.6574241805817972e-10
61,EXP,central,delta,2.8354800649288568e-11
61,EXP,central,theta,3.265813912295589e-11
61,EXP,central,alfa,5.345283059934527e-10
61,EXP,central,beta,1.4604134159417783e-10
61,EXP,central,delta,2.114824607851119e-11
61,EXP,central,theta,2.411356595003002e-11
61,EXP,central,alfa,3.927170895394286e-10
61,EXP,central,beta,9.75931323149411e-11
61,EXP,central,delta,2.727183381775211e-11
61,EXP,central,theta,2.7645918438770872e-11
61,EXP,central,alfa,4.403007129497912e-10
61,EXP,central,beta,1.163211267322746e-10
61,EXP,central,delta,1.968465757801232e-11
61,EXP,central,theta,2.0145119918017015e-11
61,EXP,central,alfa,3.2161391293225387e-10
61,EXP,central,beta,8.673576335524953e-11
61,EXP,central,delta,2.6625398965671545e-11
61,EXP,central,theta,2.6703783715792983e-11
61,EXP,central,alfa,4.12588283370241e-10
61,EXP,central,beta,1.1753452251500846e-10
61,EXP,parietal,delta,7.083150518701698e-12
61,EXP,parietal,theta,7.867164165691032e-12
61,EXP,parietal,alfa,1.2497206939099507e-10
61,EXP,parietal,beta,3.2427161172216885e-11
61,EXP,parietal,delta,5.004002248529605e-12
61,EXP,parietal,theta,4.77238400793469e-12
61,EXP,parietal,alfa,6.851492159504126e-11
61,EXP,parietal,beta,1.687203236629607e-11
61,EXP,parietal,delta,1.1014757976649797e-11
61,EXP,parietal,theta,1.1582152848200652e-11
61,EXP,parietal,alfa,1.486851432661112e-10
61,EXP,parietal,beta,5.126759110343654e-11
61,EXP,parietal,delta,3.916818654734707e-12
61,EXP,parietal,theta,3.762936414454437e-12
61,EXP,parietal,alfa,5.2017737658876536e-11
61,EXP,parietal,beta,1.5964110239292656e-11
61,EXP,parietal,delta,1.6725970874366982e-11
61,EXP,parietal,theta,1.6102276697691792e-11
61,EXP,parietal,alfa,1.8242674541913354e-10
61,EXP,parietal,beta,7.103024329019808e-11
61,EXP,occipital,delta,1.87176579931416e-11
61,EXP,occipital,theta,1.0429400473736818e-11
61,EXP,occipital,alfa,8.407758333632677e-11
61,EXP,occipital,beta,3.610451620401327e-11
61,EXP,occipital,delta,1.766811760839687e-11
61,EXP,occipital,theta,1.0428334523630293e-11
61,EXP,occipital,alfa,1.1435298587204734e-10
61,EXP,occipital,beta,3.615947548865089e-11
61,EXP,occipital,delta,1.7839835374434305e-11
61,EXP,occipital,theta,1.905250506145152e-11
61,EXP,occipital,alfa,2.622791127205741e-10
61,EXP,occipital,beta,9.452756252654021e-11
50,CTR,frontal,delta,1.724514628966192e-11
50,CTR,frontal,theta,8.889252230343622e-12
50,CTR,frontal,alfa,1.255610593918681e-11
50,CTR,frontal,beta,8.767252457697276e-12
50,CTR,frontal,delta,1.1616693710010665e-10
50,CTR,frontal,theta,1.781102290117871e-11
50,CTR,frontal,alfa,1.6151286882134056e-11
50,CTR,frontal,beta,1.1622921971084712e-11
50,CTR,frontal,delta,1.7411730193079695e-11
50,CTR,frontal,theta,9.040982781621789e-12
50,CTR,frontal,alfa,1.2961166490322634e-11
50,CTR,frontal,beta,9.242934008881412e-12
50,CTR,frontal,delta,2.8596991175727747e-11
50,CTR,frontal,theta,1.066068648224252e-11
50,CTR,frontal,alfa,1.2874219114083788e-11
50,CTR,frontal,beta,1.0641163167338062e-11
50,CTR,frontal,delta,5.3444310485415696e-11
50,CTR,frontal,theta,1.1892982768198705e-11
50,CTR,frontal,alfa,1.426422313816469e-11
50,CTR,frontal,beta,1.0908633003714418e-11
50,CTR,central,delta,7.862018099421492e-12
50,CTR,central,theta,5.394491036671551e-12
50,CTR,central,alfa,6.204741821164906e-12
50,CTR,central,beta,4.8197836003418586e-12
50,CTR,central,delta,7.671632335148794e-12
50,CTR,central,theta,4.822943463549872e-12
50,CTR,central,alfa,5.8671958498549816e-12
50,CTR,central,beta,4.556602733034764e-12
50,CTR,central,delta,7.939492972652971e-12
50,CTR,central,theta,5.3453772357289744e-12
50,CTR,central,alfa,7.577088226795869e-12
50,CTR,central,beta,5.2857842987046616e-12
50,CTR,central,delta,2.2552329283688686e-11
50,CTR,central,theta,4.807730182422182e-12
50,CTR,central,alfa,6.427286975490883e-12
50,CTR,central,beta,4.8439812847950056e-12
50,CTR,central,delta,1.5577129668995235e-11
50,CTR,central,theta,5.749479242550626e-12
50,CTR,central,alfa,1.0723184528611702e-11
50,CTR,central,beta,6.722349324914103e-12
50,CTR,parietal,delta,2.6788789946261923e-12
50,CTR,parietal,theta,9.960039684021054e-13
50,CTR,parietal,alfa,1.1315253651352872e-12
50,CTR,parietal,beta,1.1193067509967827e-12
50,CTR,parietal,delta,1.314398025090559e-11
50,CTR,parietal,theta,1.898400853236897e-12
50,CTR,parietal,alfa,1.269098162117153e-12
50,CTR,parietal,beta,1.2685596836424133e-12
50,CTR,parietal,delta,3.182422732472991e-12
50,CTR,parietal,theta,1.3969679467891315e-12
50,CTR,parietal,alfa,2.309003969521962e-12
50,CTR,parietal,beta,1.8350693500379055e-12
50,CTR,parietal,delta,2.5450928095463928e-11
50,CTR,parietal,theta,4.132840692920624e-12
50,CTR,parietal,alfa,2.5893240894138844e-12
50,CTR,parietal,beta,2.308272424441426e-12
50,CTR,parietal,delta,8.529832384417861e-12
50,CTR,parietal,theta,3.4752509495672996e-12
50,CTR,parietal,alfa,5.201572325120842e-12
50,CTR,parietal,beta,4.1274364091268116e-12
50,CTR,occipital,delta,1.1477816460338819e-11
50,CTR,occipital,theta,4.340912402549152e-12
50,CTR,occipital,alfa,4.655377484744512e-12
50,CTR,occipital,beta,2.821863006869363e-12
50,CTR,occipital,delta,8.040079807066027e-12
50,CTR,occipital,theta,3.040636037539502e-12
50,CTR,occipital,alfa,3.860352437587035e-12
50,CTR,occipital,beta,3.502491565896463e-12
50,CTR,occipital,delta,1.1665650588669138e-11
50,CTR,occipital,theta,4.652145181588636e-12
50,CTR,occipital,alfa,5.891146101711345e-12
50,CTR,occipital,beta,3.152028986029453e-12
80,EXP,frontal,delta,1.5928331685101527e-11
80,EXP,frontal,theta,1.5492001452305355e-11
80,EXP,frontal,alfa,3.0633207760442975e-11
80,EXP,frontal,beta,1.5787582557178396e-11
80,EXP,frontal,delta,1.4955309907968037e-11
80,EXP,frontal,theta,1.4474182617411477e-11
80,EXP,frontal,alfa,2.825015669094126e-11
80,EXP,frontal,beta,1.5328866247749455e-11
80,EXP,frontal,delta,1.5498849897061053e-11
80,EXP,frontal,theta,1.4856043443449527e-11
80,EXP,frontal,alfa,2.973245299168108e-11
80,EXP,frontal,beta,1.5414315907816542e-11
80,EXP,frontal,delta,1.4109981765360572e-11
80,EXP,frontal,theta,1.2493604111740656e-11
80,EXP,frontal,alfa,2.3598924167171044e-11
80,EXP,frontal,beta,1.4203241927956442e-11
80,EXP,frontal,delta,1.5677923106066934e-11
80,EXP,frontal,theta,1.3668766854071325e-11
80,EXP,frontal,alfa,2.6557679561088727e-11
80,EXP,frontal,beta,1.4519753395901372e-11
80,EXP,central,delta,1.295424680500234e-11
80,EXP,central,theta,1.1473472030053895e-11
80,EXP,central,alfa,2.9333316051857476e-11
80,EXP,central,beta,1.2592106043124696e-11
80,EXP,central,delta,1.0057921813982804e-11
80,EXP,central,theta,8.482902706588374e-12
80,EXP,central,alfa,2.1530422213801102e-11
80,EXP,central,beta,9.75889274224875e-12
80,EXP,central,delta,1.0705997697086828e-11
80,EXP,central,theta,9.548704649343415e-12
80,EXP,central,alfa,2.541342522857835e-11
80,EXP,central,beta,1.0314070705241876e-11
80,EXP,central,delta,6.7543796168020584e-12
80,EXP,central,theta,5.7478823409502354e-12
80,EXP,central,alfa,1.332761660902347e-11
80,EXP,central,beta,7.607809443026957e-12
80,EXP,central,delta,8.320609074839295e-12
80,EXP,central,theta,8.003161339765998e-12
80,EXP,central,alfa,2.0825809056613632e-11
80,EXP,central,beta,1.086234648359163e-11
80,EXP,parietal,delta,2.218474677528709e-12
80,EXP,parietal,theta,1.6727372145669224e-12
80,EXP,parietal,alfa,7.883230211155404e-12
80,EXP,parietal,beta,1.438373641986748e-12
80,EXP,parietal,delta,2.4886263569735894e-12
80,EXP,parietal,theta,1.1831522385776884e-12
80,EXP,parietal,alfa,2.8592444588753426e-12
80,EXP,parietal,beta,1.07465938091871e-12
80,EXP,parietal,delta,2.8895867619964875e-12
80,EXP,parietal,theta,2.5563455870242762e-12
80,EXP,parietal,alfa,1.0014764104004144e-11
80,EXP,parietal,beta,2.529454688854179e-12
80,EXP,parietal,delta,1.8913700355572882e-12
80,EXP,parietal,theta,1.2931252203871876e-12
80,EXP,parietal,alfa,2.597560861266749e-12
80,EXP,parietal,beta,1.3314033937469767e-12
80,EXP,parietal,delta,3.810080125118958e-12
80,EXP,parietal,theta,3.913376482375652e-12
80,EXP,parietal,alfa,1.1233685396424188e-11
80,EXP,parietal,beta,4.39327331546615e-12
80,EXP,occipital,delta,5.148486217578797e-12
80,EXP,occipital,theta,3.982380893567585e-12
80,EXP,occipital,alfa,1.8547965180596335e-11
80,EXP,occipital,beta,3.1433048151993223e-12
80,EXP,occipital,delta,6.609907239164729e-12
80,EXP,occipital,theta,5.999525615270366e-12
80,EXP,occipital,alfa,4.767453458120641e-11
80,EXP,occipital,beta,3.625260258335699e-12
80,EXP,occipital,delta,6.124441092498552e-12
80,EXP,occipital,theta,5.5653306514602654e-12
80,EXP,occipital,alfa,2.716443671376439e-11
80,EXP,occipital,beta,5.6190683573490176e-12
78,EXP,frontal,delta,7.1428750478452296e-12
78,EXP,frontal,theta,5.886914443545971e-12
